index,site,meter_id,kwh,kwh_pred,timestamp
2024-09-10 19:00:00-03:00,SITE_A,SITE_A_M2,21.942968748331968,22.00784294041157,2024-09-10 19:00:00-03:00
2024-09-10 20:00:00-03:00,SITE_A,SITE_A_M2,22.93389433853494,22.01214707847403,2024-09-10 20:00:00-03:00
2024-09-10 21:00:00-03:00,SITE_A,SITE_A_M2,22.978562380881083,21.523993234559505,2024-09-10 21:00:00-03:00
2024-09-10 22:00:00-03:00,SITE_A,SITE_A_M2,21.728013809892417,21.890964364927022,2024-09-10 22:00:00-03:00
2024-09-10 23:00:00-03:00,SITE_A,SITE_A_M2,21.693839764752077,22.265478872731435,2024-09-10 23:00:00-03:00
2024-09-11 00:00:00-03:00,SITE_A,SITE_A_M2,21.483397576477657,21.17919865868994,2024-09-11 00:00:00-03:00
2024-09-11 01:00:00-03:00,SITE_A,SITE_A_M2,23.018350504589755,22.36770442237937,2024-09-11 01:00:00-03:00
2024-09-11 02:00:00-03:00,SITE_A,SITE_A_M2,22.51037232603202,22.421458235835455,2024-09-11 02:00:00-03:00
2024-09-11 03:00:00-03:00,SITE_A,SITE_A_M2,20.50082472503958,21.202789237161095,2024-09-11 03:00:00-03:00
2024-09-11 04:00:00-03:00,SITE_A,SITE_A_M2,21.07924645415877,22.388268686949814,2024-09-11 04:00:00-03:00
2024-09-11 05:00:00-03:00,SITE_A,SITE_A_M2,20.35682157559406,21.79539577421518,2024-09-11 05:00:00-03:00
2024-09-11 06:00:00-03:00,SITE_A,SITE_A_M2,21.9810381877495,22.07200547115708,2024-09-11 06:00:00-03:00
2024-09-11 07:00:00-03:00,SITE_A,SITE_A_M2,22.06781932216058,21.618990857304105,2024-09-11 07:00:00-03:00
2024-09-11 08:00:00-03:00,SITE_A,SITE_A_M2,26.33137704113414,25.527672790493657,2024-09-11 08:00:00-03:00
2024-09-11 09:00:00-03:00,SITE_A,SITE_A_M2,26.45616450577509,25.230173341472042,2024-09-11 09:00:00-03:00
2024-09-11 10:00:00-03:00,SITE_A,SITE_A_M2,26.439018348854855,24.672056148751956,2024-09-11 10:00:00-03:00
2024-09-11 11:00:00-03:00,SITE_A,SITE_A_M2,22.95929891308826,24.46893264329419,2024-09-11 11:00:00-03:00
2024-09-11 12:00:00-03:00,SITE_A,SITE_A_M2,24.789182197838542,24.30218338390779,2024-09-11 12:00:00-03:00
2024-09-11 13:00:00-03:00,SITE_A,SITE_A_M2,25.86125648708266,25.22486579597824,2024-09-11 13:00:00-03:00
2024-09-11 14:00:00-03:00,SITE_A,SITE_A_M2,25.29739385933362,25.365924520231143,2024-09-11 14:00:00-03:00
2024-09-11 15:00:00-03:00,SITE_A,SITE_A_M2,24.097326009386535,25.27872912347805,2024-09-11 15:00:00-03:00
2024-09-11 16:00:00-03:00,SITE_A,SITE_A_M2,26.65443746729918,25.00161977957464,2024-09-11 16:00:00-03:00
2024-09-11 17:00:00-03:00,SITE_A,SITE_A_M2,23.973837201987433,24.512576483206846,2024-09-11 17:00:00-03:00
2024-09-11 18:00:00-03:00,SITE_A,SITE_A_M2,22.28193225747396,24.721913902047383,2024-09-11 18:00:00-03:00
2024-09-11 19:00:00-03:00,SITE_A,SITE_A_M2,21.84213772688865,22.346069772766004,2024-09-11 19:00:00-03:00
2024-09-11 20:00:00-03:00,SITE_A,SITE_A_M2,21.174249152045036,21.63382794504061,2024-09-11 20:00:00-03:00
2024-09-11 21:00:00-03:00,SITE_A,SITE_A_M2,23.674905621284285,21.943215998591686,2024-09-11 21:00:00-03:00
2024-09-11 22:00:00-03:00,SITE_A,SITE_A_M2,21.776990320352215,21.36377978302768,2024-09-11 22:00:00-03:00
2024-09-11 23:00:00-03:00,SITE_A,SITE_A_M2,21.28360134927857,21.985992061374436,2024-09-11 23:00:00-03:00
2024-09-12 00:00:00-03:00,SITE_A,SITE_A_M2,20.911770581551636,21.535181245792668,2024-09-12 00:00:00-03:00
2024-09-12 01:00:00-03:00,SITE_A,SITE_A_M2,21.51079213989831,22.2785955910407,2024-09-12 01:00:00-03:00
2024-09-12 02:00:00-03:00,SITE_A,SITE_A_M2,23.96391372571934,22.13020268107855,2024-09-12 02:00:00-03:00
2024-09-12 03:00:00-03:00,SITE_A,SITE_A_M2,21.867823382806456,21.528965449817,2024-09-12 03:00:00-03:00
2024-09-12 04:00:00-03:00,SITE_A,SITE_A_M2,19.731342703517246,21.69293013886465,2024-09-12 04:00:00-03:00
2024-09-12 05:00:00-03:00,SITE_A,SITE_A_M2,20.901694528745413,21.516856673887805,2024-09-12 05:00:00-03:00
2024-09-12 06:00:00-03:00,SITE_A,SITE_A_M2,20.76047368596754,21.078876668091887,2024-09-12 06:00:00-03:00
2024-09-12 07:00:00-03:00,SITE_A,SITE_A_M2,19.947962953376813,21.399605166028614,2024-09-12 07:00:00-03:00
2024-09-12 08:00:00-03:00,SITE_A,SITE_A_M2,22.660002015380925,25.00180925013938,2024-09-12 08:00:00-03:00
2024-09-12 09:00:00-03:00,SITE_A,SITE_A_M2,25.49727166186816,25.092510871686432,2024-09-12 09:00:00-03:00
2024-09-12 10:00:00-03:00,SITE_A,SITE_A_M2,24.00098517070842,25.061375528458353,2024-09-12 10:00:00-03:00
2024-09-12 11:00:00-03:00,SITE_A,SITE_A_M2,25.930095179307273,24.7697174852013,2024-09-12 11:00:00-03:00
2024-09-12 12:00:00-03:00,SITE_A,SITE_A_M2,24.85732493038268,25.314588635794408,2024-09-12 12:00:00-03:00
2024-09-12 13:00:00-03:00,SITE_A,SITE_A_M2,24.2681412536867,24.995634975869663,2024-09-12 13:00:00-03:00
2024-09-12 14:00:00-03:00,SITE_A,SITE_A_M2,22.01334057781619,25.20315619050904,2024-09-12 14:00:00-03:00
2024-09-12 15:00:00-03:00,SITE_A,SITE_A_M2,25.399713838791847,24.086448640013323,2024-09-12 15:00:00-03:00
2024-09-12 16:00:00-03:00,SITE_A,SITE_A_M2,23.951778629946592,23.201288729774085,2024-09-12 16:00:00-03:00
2024-09-12 17:00:00-03:00,SITE_A,SITE_A_M2,24.329748862444376,25.083577971628195,2024-09-12 17:00:00-03:00
2024-09-12 18:00:00-03:00,SITE_A,SITE_A_M2,23.49367309426009,24.37267592750406,2024-09-12 18:00:00-03:00
2024-09-12 19:00:00-03:00,SITE_A,SITE_A_M2,22.768497075691307,21.596523104838763,2024-09-12 19:00:00-03:00
2024-09-12 20:00:00-03:00,SITE_A,SITE_A_M2,20.037578532836598,21.609631991978418,2024-09-12 20:00:00-03:00
2024-09-12 21:00:00-03:00,SITE_A,SITE_A_M2,21.42985758333366,22.500364091132347,2024-09-12 21:00:00-03:00
2024-09-12 22:00:00-03:00,SITE_A,SITE_A_M2,21.85621378156155,21.879104060636372,2024-09-12 22:00:00-03:00
2024-09-12 23:00:00-03:00,SITE_A,SITE_A_M2,23.034577267457788,21.87921638215179,2024-09-12 23:00:00-03:00
2024-09-13 00:00:00-03:00,SITE_A,SITE_A_M2,21.3435151063697,22.229823786706845,2024-09-13 00:00:00-03:00
2024-09-13 01:00:00-03:00,SITE_A,SITE_A_M2,20.350620188658127,21.9114593123019,2024-09-13 01:00:00-03:00
2024-09-13 02:00:00-03:00,SITE_A,SITE_A_M2,20.989303767719125,21.609238189231718,2024-09-13 02:00:00-03:00
2024-09-13 03:00:00-03:00,SITE_A,SITE_A_M2,22.600355623542246,22.331284805380715,2024-09-13 03:00:00-03:00
2024-09-13 04:00:00-03:00,SITE_A,SITE_A_M2,22.03962629112169,21.28319632675415,2024-09-13 04:00:00-03:00
2024-09-13 05:00:00-03:00,SITE_A,SITE_A_M2,19.667725445057233,21.897022313775636,2024-09-13 05:00:00-03:00
2024-09-13 06:00:00-03:00,SITE_A,SITE_A_M2,20.93762673999066,21.124780987837173,2024-09-13 06:00:00-03:00
2024-09-13 07:00:00-03:00,SITE_A,SITE_A_M2,20.078662442088124,22.02248072546464,2024-09-13 07:00:00-03:00
2024-09-13 08:00:00-03:00,SITE_A,SITE_A_M2,25.747872899778162,25.10125924951285,2024-09-13 08:00:00-03:00
2024-09-13 09:00:00-03:00,SITE_A,SITE_A_M2,25.989946030942512,25.877159697875705,2024-09-13 09:00:00-03:00
2024-09-13 10:00:00-03:00,SITE_A,SITE_A_M2,23.07724459451789,24.27711637565214,2024-09-13 10:00:00-03:00
2024-09-13 11:00:00-03:00,SITE_A,SITE_A_M2,26.316800531425404,24.766550205734013,2024-09-13 11:00:00-03:00
2024-09-13 12:00:00-03:00,SITE_A,SITE_A_M2,25.497916660458117,25.446626835169706,2024-09-13 12:00:00-03:00
2024-09-13 14:00:00-03:00,SITE_A,SITE_A_M2,24.550265106439014,25.09979789901533,2024-09-13 14:00:00-03:00
2024-09-13 15:00:00-03:00,SITE_A,SITE_A_M2,24.526715985796276,24.62853487551248,2024-09-13 15:00:00-03:00
2024-09-13 16:00:00-03:00,SITE_A,SITE_A_M2,24.39169146938384,24.85297649298576,2024-09-13 16:00:00-03:00
2024-09-13 17:00:00-03:00,SITE_A,SITE_A_M2,24.344378383304164,25.617358287707102,2024-09-13 17:00:00-03:00
2024-09-13 18:00:00-03:00,SITE_A,SITE_A_M2,26.04128164078956,24.98281621837566,2024-09-13 18:00:00-03:00
2024-09-13 19:00:00-03:00,SITE_A,SITE_A_M2,20.808874876758292,21.983900123107823,2024-09-13 19:00:00-03:00
2024-09-13 20:00:00-03:00,SITE_A,SITE_A_M2,20.99773485637784,21.8911644042156,2024-09-13 20:00:00-03:00
2024-09-13 21:00:00-03:00,SITE_A,SITE_A_M2,20.767190584540185,21.284948673774327,2024-09-13 21:00:00-03:00
2024-09-13 22:00:00-03:00,SITE_A,SITE_A_M2,22.98049573146025,22.220286937169433,2024-09-13 22:00:00-03:00
2024-09-13 23:00:00-03:00,SITE_A,SITE_A_M2,22.457920699585316,21.995917490977888,2024-09-13 23:00:00-03:00
2024-09-14 00:00:00-03:00,SITE_A,SITE_A_M2,20.2997484491107,21.31120132477199,2024-09-14 00:00:00-03:00
2024-09-14 01:00:00-03:00,SITE_A,SITE_A_M2,21.32694046946838,19.894763054644486,2024-09-14 01:00:00-03:00
2024-09-14 02:00:00-03:00,SITE_A,SITE_A_M2,20.72915426857,20.75206207011407,2024-09-14 02:00:00-03:00
2024-09-14 03:00:00-03:00,SITE_A,SITE_A_M2,18.910268979174656,19.721903857250318,2024-09-14 03:00:00-03:00
2024-09-14 04:00:00-03:00,SITE_A,SITE_A_M2,19.806283972807876,20.414261548231224,2024-09-14 04:00:00-03:00
2024-09-14 05:00:00-03:00,SITE_A,SITE_A_M2,21.880896024372618,20.733574683961038,2024-09-14 05:00:00-03:00
2024-09-14 06:00:00-03:00,SITE_A,SITE_A_M2,21.890349917263904,19.39890287972859,2024-09-14 06:00:00-03:00
2024-09-14 07:00:00-03:00,SITE_A,SITE_A_M2,20.618121232606054,20.272332521195054,2024-09-14 07:00:00-03:00
2024-09-14 08:00:00-03:00,SITE_A,SITE_A_M2,21.830835660442183,21.893024489444624,2024-09-14 08:00:00-03:00
2024-09-14 09:00:00-03:00,SITE_A,SITE_A_M2,22.612854856983674,21.93802787607319,2024-09-14 09:00:00-03:00
2024-09-14 10:00:00-03:00,SITE_A,SITE_A_M2,21.87107198205116,22.313290624382947,2024-09-14 10:00:00-03:00
2024-09-14 12:00:00-03:00,SITE_A,SITE_A_M2,22.00387571409468,22.157750927794442,2024-09-14 12:00:00-03:00
2024-09-14 13:00:00-03:00,SITE_A,SITE_A_M2,22.699287624170903,22.267946872961065,2024-09-14 13:00:00-03:00
2024-09-14 14:00:00-03:00,SITE_A,SITE_A_M2,22.88049431574056,22.220699636063173,2024-09-14 14:00:00-03:00
2024-09-14 15:00:00-03:00,SITE_A,SITE_A_M2,22.357484957526374,22.10854921654972,2024-09-14 15:00:00-03:00
2024-09-14 16:00:00-03:00,SITE_A,SITE_A_M2,22.329417166118358,21.7440884543877,2024-09-14 16:00:00-03:00
2024-09-14 17:00:00-03:00,SITE_A,SITE_A_M2,23.930729871683013,22.67757898197732,2024-09-14 17:00:00-03:00
2024-09-14 18:00:00-03:00,SITE_A,SITE_A_M2,22.64821918091862,22.33909680183847,2024-09-14 18:00:00-03:00
2024-09-14 19:00:00-03:00,SITE_A,SITE_A_M2,20.307855430719137,20.556778807043912,2024-09-14 19:00:00-03:00
2024-09-14 20:00:00-03:00,SITE_A,SITE_A_M2,19.748065713212682,19.94223837770743,2024-09-14 20:00:00-03:00
2024-09-14 21:00:00-03:00,SITE_A,SITE_A_M2,21.75895430354501,20.122554370836376,2024-09-14 21:00:00-03:00
2024-09-14 22:00:00-03:00,SITE_A,SITE_A_M2,19.874887231773357,20.327179030872816,2024-09-14 22:00:00-03:00
2024-09-14 23:00:00-03:00,SITE_A,SITE_A_M2,20.287053986173728,19.584643896737727,2024-09-14 23:00:00-03:00
2024-09-15 00:00:00-03:00,SITE_A,SITE_A_M2,19.46291002664562,19.74878787215761,2024-09-15 00:00:00-03:00
2024-09-15 01:00:00-03:00,SITE_A,SITE_A_M2,20.57609346058479,20.107251828257944,2024-09-15 01:00:00-03:00
2024-09-15 02:00:00-03:00,SITE_A,SITE_A_M2,21.069986615433923,20.601235532735966,2024-09-15 02:00:00-03:00
2024-09-15 03:00:00-03:00,SITE_A,SITE_A_M2,21.46925554437898,20.126041667069703,2024-09-15 03:00:00-03:00
2024-09-15 04:00:00-03:00,SITE_A,SITE_A_M2,20.069295209952454,20.059663883421745,2024-09-15 04:00:00-03:00
2024-09-15 05:00:00-03:00,SITE_A,SITE_A_M2,18.77879307964381,19.952204905255744,2024-09-15 05:00:00-03:00
2024-09-15 07:00:00-03:00,SITE_A,SITE_A_M2,21.479932717692797,20.28009918886049,2024-09-15 07:00:00-03:00
2024-09-15 08:00:00-03:00,SITE_A,SITE_A_M2,26.030528790210553,23.248684489879103,2024-09-15 08:00:00-03:00
2024-09-15 09:00:00-03:00,SITE_A,SITE_A_M2,24.30690742725903,22.75615723447907,2024-09-15 09:00:00-03:00
2024-09-15 10:00:00-03:00,SITE_A,SITE_A_M2,21.757220868674562,22.688774417342255,2024-09-15 10:00:00-03:00
2024-09-15 11:00:00-03:00,SITE_A,SITE_A_M2,24.161718474017775,22.76050812373454,2024-09-15 11:00:00-03:00
2024-09-15 12:00:00-03:00,SITE_A,SITE_A_M2,21.54737645120672,21.788433619388666,2024-09-15 12:00:00-03:00
2024-09-15 13:00:00-03:00,SITE_A,SITE_A_M2,22.006167972465757,21.637993224996485,2024-09-15 13:00:00-03:00
2024-09-15 14:00:00-03:00,SITE_A,SITE_A_M2,22.81099859338735,21.74393926674704,2024-09-15 14:00:00-03:00
2024-09-15 15:00:00-03:00,SITE_A,SITE_A_M2,23.74099514537476,22.84691058789165,2024-09-15 15:00:00-03:00
2024-09-15 16:00:00-03:00,SITE_A,SITE_A_M2,22.791547234756223,21.97987892428901,2024-09-15 16:00:00-03:00
2024-09-15 17:00:00-03:00,SITE_A,SITE_A_M2,21.923185503124845,21.695495676147175,2024-09-15 17:00:00-03:00
2024-09-15 18:00:00-03:00,SITE_A,SITE_A_M2,23.759913177151194,21.967244317703752,2024-09-15 18:00:00-03:00
2024-09-15 19:00:00-03:00,SITE_A,SITE_A_M2,19.81679899273182,20.298530230518686,2024-09-15 19:00:00-03:00
2024-09-15 20:00:00-03:00,SITE_A,SITE_A_M2,22.23608733875127,20.65538291920585,2024-09-15 20:00:00-03:00
2024-09-15 21:00:00-03:00,SITE_A,SITE_A_M2,18.955502042989938,20.481236467773158,2024-09-15 21:00:00-03:00
2024-09-15 22:00:00-03:00,SITE_A,SITE_A_M2,20.643340133012778,20.10204810231899,2024-09-15 22:00:00-03:00
2024-09-15 23:00:00-03:00,SITE_A,SITE_A_M2,19.389227912060903,20.736304759715658,2024-09-15 23:00:00-03:00
2024-09-16 00:00:00-03:00,SITE_A,SITE_A_M2,20.447450650815888,21.548860231897155,2024-09-16 00:00:00-03:00
2024-09-16 01:00:00-03:00,SITE_A,SITE_A_M2,20.840239729335995,21.73532280563063,2024-09-16 01:00:00-03:00
2024-09-16 02:00:00-03:00,SITE_A,SITE_A_M2,23.48181934870595,22.193282336918102,2024-09-16 02:00:00-03:00
2024-09-16 03:00:00-03:00,SITE_A,SITE_A_M2,23.02932224407646,21.648034149209384,2024-09-16 03:00:00-03:00
2024-09-16 04:00:00-03:00,SITE_A,SITE_A_M2,22.331113831838014,21.591328006510214,2024-09-16 04:00:00-03:00
2024-09-16 05:00:00-03:00,SITE_A,SITE_A_M2,21.826581710554674,22.138890312086435,2024-09-16 05:00:00-03:00
2024-09-16 06:00:00-03:00,SITE_A,SITE_A_M2,21.700472620621852,21.527377701952233,2024-09-16 06:00:00-03:00
2024-09-16 07:00:00-03:00,SITE_A,SITE_A_M2,22.909377039455123,21.71161669565123,2024-09-16 07:00:00-03:00
2024-09-16 08:00:00-03:00,SITE_A,SITE_A_M2,25.877788734160873,25.260248294266148,2024-09-16 08:00:00-03:00
2024-09-16 09:00:00-03:00,SITE_A,SITE_A_M2,25.831652039572383,26.029060824788033,2024-09-16 09:00:00-03:00
2024-09-16 10:00:00-03:00,SITE_A,SITE_A_M2,27.236517966562964,25.43359428302226,2024-09-16 10:00:00-03:00
2024-09-16 11:00:00-03:00,SITE_A,SITE_A_M2,26.20412848064946,25.297078441638163,2024-09-16 11:00:00-03:00
2024-09-16 12:00:00-03:00,SITE_A,SITE_A_M2,25.1778735106386,25.191734822041415,2024-09-16 12:00:00-03:00
2024-09-16 13:00:00-03:00,SITE_A,SITE_A_M2,24.321361170352976,24.60881879214115,2024-09-16 13:00:00-03:00
2024-09-16 14:00:00-03:00,SITE_A,SITE_A_M2,24.517528759968865,25.125432192129857,2024-09-16 14:00:00-03:00
2024-09-16 15:00:00-03:00,SITE_A,SITE_A_M2,24.473595803639025,24.97916141355845,2024-09-16 15:00:00-03:00
2024-09-16 16:00:00-03:00,SITE_A,SITE_A_M2,25.509180723271164,25.147629305432126,2024-09-16 16:00:00-03:00
2024-09-16 17:00:00-03:00,SITE_A,SITE_A_M2,26.26120909997305,25.183136688006194,2024-09-16 17:00:00-03:00
2024-09-16 18:00:00-03:00,SITE_A,SITE_A_M2,23.509166249124853,25.220502978755604,2024-09-16 18:00:00-03:00
2024-09-16 19:00:00-03:00,SITE_A,SITE_A_M2,19.311988223891746,21.684310013575953,2024-09-16 19:00:00-03:00
2024-09-16 20:00:00-03:00,SITE_A,SITE_A_M2,20.61337613533666,21.896608813464844,2024-09-16 20:00:00-03:00
2024-09-16 21:00:00-03:00,SITE_A,SITE_A_M2,20.71920999654653,21.27686244123949,2024-09-16 21:00:00-03:00
2024-09-16 22:00:00-03:00,SITE_A,SITE_A_M2,22.82022079536502,21.729621324405798,2024-09-16 22:00:00-03:00
2024-09-16 23:00:00-03:00,SITE_A,SITE_A_M2,21.717546599643853,22.499493507031037,2024-09-16 23:00:00-03:00
2024-09-17 00:00:00-03:00,SITE_A,SITE_A_M2,21.87934370531583,21.97796694225326,2024-09-17 00:00:00-03:00
2024-09-17 01:00:00-03:00,SITE_A,SITE_A_M2,22.04579924930103,21.855769112134634,2024-09-17 01:00:00-03:00
2024-09-17 02:00:00-03:00,SITE_A,SITE_A_M2,21.217559749408824,22.781610547159286,2024-09-17 02:00:00-03:00
2024-09-17 03:00:00-03:00,SITE_A,SITE_A_M2,22.8304971982281,21.26820156563982,2024-09-17 03:00:00-03:00
2024-09-17 04:00:00-03:00,SITE_A,SITE_A_M2,20.610812738180382,21.37745357418068,2024-09-17 04:00:00-03:00
2024-09-17 05:00:00-03:00,SITE_A,SITE_A_M2,24.139799210926302,22.770445659857238,2024-09-17 05:00:00-03:00
2024-09-17 06:00:00-03:00,SITE_A,SITE_A_M2,21.654469067360548,21.94708398659582,2024-09-17 06:00:00-03:00
2024-09-17 07:00:00-03:00,SITE_A,SITE_A_M2,21.356326564511686,21.820666090689194,2024-09-17 07:00:00-03:00
2024-09-17 08:00:00-03:00,SITE_A,SITE_A_M2,23.516398572869182,24.54282063674712,2024-09-17 08:00:00-03:00
2024-09-17 09:00:00-03:00,SITE_A,SITE_A_M2,25.589830363018873,25.31703894131973,2024-09-17 09:00:00-03:00
2024-09-17 10:00:00-03:00,SITE_A,SITE_A_M2,27.860005133616628,25.329630734863933,2024-09-17 10:00:00-03:00
2024-09-17 11:00:00-03:00,SITE_A,SITE_A_M2,25.418099614629618,24.63690414366613,2024-09-17 11:00:00-03:00
2024-09-17 12:00:00-03:00,SITE_A,SITE_A_M2,25.43429414975321,25.03122339669693,2024-09-17 12:00:00-03:00
2024-09-17 13:00:00-03:00,SITE_A,SITE_A_M2,24.356593338426748,24.957918400026692,2024-09-17 13:00:00-03:00
2024-09-17 14:00:00-03:00,SITE_A,SITE_A_M2,25.966979755691444,25.22619859593614,2024-09-17 14:00:00-03:00
2024-09-17 15:00:00-03:00,SITE_A,SITE_A_M2,25.003165501336245,24.586707331671537,2024-09-17 15:00:00-03:00
2024-09-17 16:00:00-03:00,SITE_A,SITE_A_M2,25.952636894202133,25.81859724902731,2024-09-17 16:00:00-03:00
2024-09-17 17:00:00-03:00,SITE_A,SITE_A_M2,25.94901265524762,25.488464525066306,2024-09-17 17:00:00-03:00
2024-09-17 18:00:00-03:00,SITE_A,SITE_A_M2,22.91213060906209,24.90139247170859,2024-09-17 18:00:00-03:00
2024-09-17 19:00:00-03:00,SITE_A,SITE_A_M2,21.596647749438997,21.824937215276087,2024-09-17 19:00:00-03:00
2024-09-17 20:00:00-03:00,SITE_A,SITE_A_M2,20.266334996159813,21.798694173349467,2024-09-17 20:00:00-03:00
2024-09-17 21:00:00-03:00,SITE_A,SITE_A_M2,21.42729718757035,21.519113274301088,2024-09-17 21:00:00-03:00
2024-09-17 22:00:00-03:00,SITE_A,SITE_A_M2,20.61173414893663,21.63390208788952,2024-09-17 22:00:00-03:00
2024-09-17 23:00:00-03:00,SITE_A,SITE_A_M2,20.956399785593543,21.790350753199952,2024-09-17 23:00:00-03:00
2024-09-18 00:00:00-03:00,SITE_A,SITE_A_M2,20.758975068292248,22.709791680621898,2024-09-18 00:00:00-03:00
2024-09-18 02:00:00-03:00,SITE_A,SITE_A_M2,21.28417679857777,22.40899921760184,2024-09-18 02:00:00-03:00
2024-09-18 03:00:00-03:00,SITE_A,SITE_A_M2,20.81282328059959,22.02438355091272,2024-09-18 03:00:00-03:00
2024-09-18 04:00:00-03:00,SITE_A,SITE_A_M2,22.829155003293522,21.39843583697809,2024-09-18 04:00:00-03:00
2024-09-18 05:00:00-03:00,SITE_A,SITE_A_M2,22.199660370161325,21.918087798785148,2024-09-18 05:00:00-03:00
2024-09-18 06:00:00-03:00,SITE_A,SITE_A_M2,19.57827376354078,22.333317646974017,2024-09-18 06:00:00-03:00
2024-09-18 07:00:00-03:00,SITE_A,SITE_A_M2,22.486041383341203,21.282935630621314,2024-09-18 07:00:00-03:00
2024-09-18 08:00:00-03:00,SITE_A,SITE_A_M2,27.16880837203768,25.43298163154945,2024-09-18 08:00:00-03:00
2024-09-18 09:00:00-03:00,SITE_A,SITE_A_M2,27.75464671216061,26.25521891177261,2024-09-18 09:00:00-03:00
2024-09-18 10:00:00-03:00,SITE_A,SITE_A_M2,26.427408990001894,25.705648467816594,2024-09-18 10:00:00-03:00
2024-09-18 11:00:00-03:00,SITE_A,SITE_A_M2,24.265213496741428,25.777894477529657,2024-09-18 11:00:00-03:00
2024-09-18 12:00:00-03:00,SITE_A,SITE_A_M2,25.260214252764097,25.291983598672516,2024-09-18 12:00:00-03:00
2024-09-18 13:00:00-03:00,SITE_A,SITE_A_M2,23.900782698632923,25.631074363462698,2024-09-18 13:00:00-03:00
2024-09-18 14:00:00-03:00,SITE_A,SITE_A_M2,24.10166864258957,24.886282061364852,2024-09-18 14:00:00-03:00
2024-09-18 15:00:00-03:00,SITE_A,SITE_A_M2,24.083728581928813,25.503986733223112,2024-09-18 15:00:00-03:00
2024-09-18 16:00:00-03:00,SITE_A,SITE_A_M2,24.375009174743624,25.36839923656495,2024-09-18 16:00:00-03:00
2024-09-18 17:00:00-03:00,SITE_A,SITE_A_M2,25.428205321505565,25.292445893552006,2024-09-18 17:00:00-03:00
2024-09-18 18:00:00-03:00,SITE_A,SITE_A_M2,24.91050070650793,25.710163566730586,2024-09-18 18:00:00-03:00
2024-09-18 19:00:00-03:00,SITE_A,SITE_A_M2,20.838297050564073,21.662978229160405,2024-09-18 19:00:00-03:00
2024-09-18 20:00:00-03:00,SITE_A,SITE_A_M2,21.215596943235415,21.84491566958827,2024-09-18 20:00:00-03:00
2024-09-18 21:00:00-03:00,SITE_A,SITE_A_M2,23.217500328204405,21.97265590905262,2024-09-18 21:00:00-03:00
2024-09-18 22:00:00-03:00,SITE_A,SITE_A_M2,23.6526347597278,21.480082383349632,2024-09-18 22:00:00-03:00
2024-09-18 23:00:00-03:00,SITE_A,SITE_A_M2,21.309744734134693,22.08382458381046,2024-09-18 23:00:00-03:00
2024-09-19 00:00:00-03:00,SITE_A,SITE_A_M2,21.06871936383197,20.94642005965888,2024-09-19 00:00:00-03:00
2024-09-19 01:00:00-03:00,SITE_A,SITE_A_M2,20.757020630888867,22.252292346780393,2024-09-19 01:00:00-03:00
2024-09-19 02:00:00-03:00,SITE_A,SITE_A_M2,22.124526106651132,21.774892601755713,2024-09-19 02:00:00-03:00
2024-09-19 03:00:00-03:00,SITE_A,SITE_A_M2,20.74371506110549,21.559530244042897,2024-09-19 03:00:00-03:00
2024-09-19 04:00:00-03:00,SITE_A,SITE_A_M2,20.240553271498044,21.360877280890545,2024-09-19 04:00:00-03:00
2024-09-19 05:00:00-03:00,SITE_A,SITE_A_M2,23.34935156686677,21.64133339531699,2024-09-19 05:00:00-03:00
2024-09-19 06:00:00-03:00,SITE_A,SITE_A_M2,19.98848840261036,22.050181031470302,2024-09-19 06:00:00-03:00
2024-09-19 07:00:00-03:00,SITE_A,SITE_A_M2,18.79826139157364,21.99608554590958,2024-09-19 07:00:00-03:00
2024-09-19 08:00:00-03:00,SITE_A,SITE_A_M2,25.26746905416402,24.6015629849651,2024-09-19 08:00:00-03:00
2024-09-19 09:00:00-03:00,SITE_A,SITE_A_M2,23.95655096305764,24.532282272099394,2024-09-19 09:00:00-03:00
2024-09-19 10:00:00-03:00,SITE_A,SITE_A_M2,24.369500999383487,25.30257435929061,2024-09-19 10:00:00-03:00
2024-09-19 11:00:00-03:00,SITE_A,SITE_A_M2,27.483982339178805,24.57922286492271,2024-09-19 11:00:00-03:00
2024-09-19 12:00:00-03:00,SITE_A,SITE_A_M2,25.57777421425676,24.975312493996547,2024-09-19 12:00:00-03:00
2024-09-19 13:00:00-03:00,SITE_A,SITE_A_M2,24.898766577606967,25.069736276325138,2024-09-19 13:00:00-03:00
2024-09-19 14:00:00-03:00,SITE_A,SITE_A_M2,24.02251542446932,25.089325853338448,2024-09-19 14:00:00-03:00
2024-09-19 15:00:00-03:00,SITE_A,SITE_A_M2,25.681240034117025,25.3975218227489,2024-09-19 15:00:00-03:00
2024-09-19 16:00:00-03:00,SITE_A,SITE_A_M2,22.315256221866434,24.35528731256563,2024-09-19 16:00:00-03:00
2024-09-19 17:00:00-03:00,SITE_A,SITE_A_M2,23.418929717954754,24.035524083827838,2024-09-19 17:00:00-03:00
2024-09-19 18:00:00-03:00,SITE_A,SITE_A_M2,24.317451527215567,24.625295144370785,2024-09-19 18:00:00-03:00
2024-09-19 19:00:00-03:00,SITE_A,SITE_A_M2,22.24623342812981,22.64315048074937,2024-09-19 19:00:00-03:00
2024-09-19 20:00:00-03:00,SITE_A,SITE_A_M2,21.592851385545902,22.624777330801265,2024-09-19 20:00:00-03:00
2024-09-19 21:00:00-03:00,SITE_A,SITE_A_M2,21.20430617418932,22.629142989096707,2024-09-19 21:00:00-03:00
